universidad,grado,grupo,nota,año,convocatoria
Universidad Rey Juan Carlos,Diseño y Desarrollo de Videojuegos (Madrid),Grupo 2,7.11,2025,ordinaria
Universidad Rey Juan Carlos,Diseño y Desarrollo de Videojuegos (Móstoles),Grupo 1,9.404,2025,ordinaria
Universidad Rey Juan Carlos,Diseño y Desarrollo de Videojuegos (Móstoles),Grupo 2,6.32,2025,ordinaria
Universidad Rey Juan Carlos,Fundamentos de la Arquitectura (Fuenlabrada),Grupo 1,10.428,2025,ordinaria
Universidad Rey Juan Carlos,Fundamentos de la Arquitectura (Fuenlabrada),Grupo 2,8.22,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Aeroespacial (Fuenlabrada),Grupo 1,12.114,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Aeroespacial (Fuenlabrada),Grupo 2,9.07,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Ambiental (Móstoles),Grupo 1,7.848,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Ambiental (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Biomédica (Fuenlabrada),Grupo 1,12.339,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Biomédica (Fuenlabrada),Grupo 2,9.38,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Biomédica (inglés) (Fuenlabrada),Grupo 1,12.139,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Biomédica (inglés) (Fuenlabrada),Grupo 2,9.27,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de Computadores (Móstoles),Grupo 1,9.186,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de Computadores (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de la Ciberseguridad (Móstoles),Grupo 1,10.803,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de la Ciberseguridad (Móstoles),Grupo 2,7.43,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de la Energía (Móstoles),Grupo 1,10.040,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de la Energía (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de Materiales (Móstoles),Grupo 1,9.525,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de Materiales (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de Robótica Software (Fuenlabrada),Grupo 1,9.814,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería de Robótica Software (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Administración y Dirección de Empresas (Fuenlabrada),Grupo 1,8.714,2025,ordinaria
Universidad Rey Juan Carlos,Administración y Dirección de Empresas (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Administración y Dirección de Empresas (Inglés) (Vicalvaro),Grupo 1,8.925,2025,ordinaria
Universidad Rey Juan Carlos,Administración y Dirección de Empresas (Inglés) (Vicalvaro),Grupo 2,7.77,2025,ordinaria
Universidad Rey Juan Carlos,Administración y Direccion de Empresas (Móstoles),Grupo 1,8.838,2025,ordinaria
Universidad Rey Juan Carlos,Administración y Direccion de Empresas (Móstoles),Grupo 2,6.97,2025,ordinaria
Universidad Rey Juan Carlos,Administración y Dirección de Empresas (Vicalvaro),Grupo 1,8.450,2025,ordinaria
Universidad Rey Juan Carlos,Administración y Dirección de Empresas (Vicalvaro),Grupo 2,6.32,2025,ordinaria
Universidad Rey Juan Carlos,Administración y Dirección de Empresas (A Distancia) (Vicalvaro),Grupo 1,8.140,2025,ordinaria
Universidad Rey Juan Carlos,Administración y Dirección de Empresas (A Distancia) (Vicalvaro),Grupo 2,8.22,2025,ordinaria
Universidad Rey Juan Carlos,Ciencia Política y Gestión Pública (Fuenlabrada),Grupo 1,7.441,2025,ordinaria
Universidad Rey Juan Carlos,Ciencia Política y Gestión Pública (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ciencia Política y Gestión Pública (Vicalvaro),Grupo 1,7.427,2025,ordinaria
Universidad Rey Juan Carlos,Ciencia Política y Gestión Pública (Vicalvaro),Grupo 2,6.22,2025,ordinaria
Universidad Rey Juan Carlos,"Ciencia, Gestión e Ingeniería de Servicios (Madrid)",Grupo 1,8.080,2025,ordinaria
Universidad Rey Juan Carlos,"Ciencia, Gestión e Ingeniería de Servicios (Madrid)",Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,"Ciencia, Gestión e Ingeniería de Servicios (Semipresencial) (Vicalvaro)",Grupo 1,7.200,2025,ordinaria
Universidad Rey Juan Carlos,"Ciencia, Gestión e Ingeniería de Servicios (Semipresencial) (Vicalvaro)",Grupo 2,8.44,2025,ordinaria
Universidad Rey Juan Carlos,Ciencias de la Actividad Física y del Deporte (Fuenlabrada),Grupo 1,10.625,2025,ordinaria
Universidad Rey Juan Carlos,Ciencias de la Actividad Física y del Deporte (Fuenlabrada),Grupo 2,8.55,2025,ordinaria
Universidad Rey Juan Carlos,Comunicación Audiovisual (Fuenlabrada),Grupo 1,8.560,2025,ordinaria
Universidad Rey Juan Carlos,Comunicación Audiovisual (Fuenlabrada),Grupo 2,7.03,2025,ordinaria
Universidad Rey Juan Carlos,Comunicación Audiovisual (Vicalvaro),Grupo 1,9.115,2025,ordinaria
Universidad Rey Juan Carlos,Comunicación Audiovisual (Vicalvaro),Grupo 2,7.40,2025,ordinaria
Universidad Rey Juan Carlos,Comunicación Digital (Fuenlabrada),Grupo 1,9.138,2025,ordinaria
Universidad Rey Juan Carlos,Comunicación Digital (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Contabilidad y Finanzas (Fuenlabrada),Grupo 1,8.300,2025,ordinaria
Universidad Rey Juan Carlos,Contabilidad y Finanzas (Fuenlabrada),Grupo 2,6.65,2025,ordinaria
Universidad Rey Juan Carlos,Contabilidad y Finanzas (Móstoles),Grupo 1,8.288,2025,ordinaria
Universidad Rey Juan Carlos,Contabilidad y Finanzas (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Contabilidad y Finanzas (A Distancia) (Vicálvaro),Grupo 1,7.920,2025,ordinaria
Universidad Rey Juan Carlos,Contabilidad y Finanzas (A Distancia) (Vicálvaro),Grupo 2,7.77,2025,ordinaria
Universidad Rey Juan Carlos,Contabilidad y Finanzas (Vicalvaro),Grupo 1,9.039,2025,ordinaria
Universidad Rey Juan Carlos,Contabilidad y Finanzas (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Criminología (Alcorcón),Grupo 1,10.087,2025,ordinaria
Universidad Rey Juan Carlos,Criminología (Alcorcón),Grupo 2,8.60,2025,ordinaria
Universidad Rey Juan Carlos,Criminología (Vicalvaro),Grupo 1,10.461,2025,ordinaria
Universidad Rey Juan Carlos,Criminología (Vicalvaro),Grupo 2,8.00,2025,ordinaria
Universidad Rey Juan Carlos,Derecho (Fuenlabrada),Grupo 1,9.166,2025,ordinaria
Universidad Rey Juan Carlos,Derecho (Fuenlabrada),Grupo 2,7.90,2025,ordinaria
Universidad Rey Juan Carlos,Derecho (Móstoles),Grupo 1,8.889,2025,ordinaria
Universidad Rey Juan Carlos,Derecho (Móstoles),Grupo 2,8.44,2025,ordinaria
Universidad Rey Juan Carlos,Derecho (Vicalvaro),Grupo 1,8.723,2025,ordinaria
Universidad Rey Juan Carlos,Derecho (Vicalvaro),Grupo 2,8.59,2025,ordinaria
Universidad Rey Juan Carlos,Derecho (Semipresencial) (Vicalvaro),Grupo 1,8.111,2025,ordinaria
Universidad Rey Juan Carlos,Derecho (Semipresencial) (Vicalvaro),Grupo 2,9.09,2025,ordinaria
Universidad Rey Juan Carlos,Dirección y Gestión de Empresas en el Ámbito Digital (Vicálvaro),Grupo 1,9.903,2025,ordinaria
Universidad Rey Juan Carlos,Dirección y Gestión de Empresas en el Ámbito Digital (Vicálvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Economía (Fuenlabrada),Grupo 1,9.078,2025,ordinaria
Universidad Rey Juan Carlos,Economía (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Economía (Inglés) (Madrid),Grupo 1,6.989,2025,ordinaria
Universidad Rey Juan Carlos,Economía (Inglés) (Madrid),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Economía (Móstoles),Grupo 1,8.365,2025,ordinaria
Universidad Rey Juan Carlos,Economía (Móstoles),Grupo 2,7.61,2025,ordinaria
Universidad Rey Juan Carlos,Economía (Vicalvaro),Grupo 1,8.475,2025,ordinaria
Universidad Rey Juan Carlos,Economía (Vicalvaro),Grupo 2,6.18,2025,ordinaria
Universidad Rey Juan Carlos,Economía Financiera y Actuarial (Móstoles),Grupo 1,8.805,2025,ordinaria
Universidad Rey Juan Carlos,Economía Financiera y Actuarial (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Economía Financiera y Actuarial (Vicalvaro),Grupo 1,9.564,2025,ordinaria
Universidad Rey Juan Carlos,Economía Financiera y Actuarial (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Educación Infantil (Fuenlabrada),Grupo 1,9.140,2025,ordinaria
Universidad Rey Juan Carlos,Educación Infantil (Fuenlabrada),Grupo 2,7.84,2025,ordinaria
Universidad Rey Juan Carlos,Educación Infantil (Inglés) (Vicalvaro),Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Educación Infantil (Inglés) (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Educación Infantil (Móstoles),Grupo 1,8.910,2025,ordinaria
Universidad Rey Juan Carlos,Educación Infantil (Móstoles),Grupo 2,7.70,2025,ordinaria
Universidad Rey Juan Carlos,Educación Infantil (Semipresencial) (Vicalvaro),Grupo 1,8.670,2025,ordinaria
Universidad Rey Juan Carlos,Educación Infantil (Semipresencial) (Vicalvaro),Grupo 2,9.53,2025,ordinaria
Universidad Rey Juan Carlos,"Educación Primaria y Educación Primaria mención Educación Física
(Fuenlabrada)",Grupo 1,9.564,2025,ordinaria
Universidad Rey Juan Carlos,"Educación Primaria y Educación Primaria mención Educación Física
(Fuenlabrada)",Grupo 2,8.51,2025,ordinaria
Universidad Rey Juan Carlos,"Educación Primaria y Educación Primaria mención Educación Musical,
Educación Física, Ciencias y Matemáticas (Móstoles)",Grupo 1,9.750,2025,ordinaria
Universidad Rey Juan Carlos,"Educación Primaria y Educación Primaria mención Educación Musical,
Educación Física, Ciencias y Matemáticas (Móstoles)",Grupo 2,8.62,2025,ordinaria
Universidad Rey Juan Carlos,"Educación Primaria y Educación Primaria mención Lengua Extranjera Inglés
(Vicalvaro)",Grupo 1,8.524,2025,ordinaria
Universidad Rey Juan Carlos,"Educación Primaria y Educación Primaria mención Lengua Extranjera Inglés
(Vicalvaro)",Grupo 2,8.48,2025,ordinaria
Universidad Rey Juan Carlos,Educación Primaria (Semipresencial) (Vicalvaro),Grupo 1,9.014,2025,ordinaria
Universidad Rey Juan Carlos,Educación Primaria (Semipresencial) (Vicalvaro),Grupo 2,9.48,2025,ordinaria
Universidad Rey Juan Carlos,Gastronomía (Aranjuez),Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Gastronomía (Aranjuez),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,"Inteligencia, Seguridad y Diplomacia (Madrid-Quintana)",Grupo 1,7.303,2025,ordinaria
Universidad Rey Juan Carlos,"Inteligencia, Seguridad y Diplomacia (Madrid-Quintana)",Grupo 2,6.14,2025,ordinaria
Universidad Rey Juan Carlos,Lengua de Signos Española y Comunidad Sorda (Alcorcón),Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Lengua de Signos Española y Comunidad Sorda (Alcorcón),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Lengua de Signos Española y Comunidad Sorda (Madrid-Quintana),Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Lengua de Signos Española y Comunidad Sorda (Madrid-Quintana),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Marketing (Aranjuez),Grupo 1,8.330,2025,ordinaria
Universidad Rey Juan Carlos,Marketing (Aranjuez),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Marketing (Fuenlabrada),Grupo 1,10.199,2025,ordinaria
Universidad Rey Juan Carlos,Marketing (Fuenlabrada),Grupo 2,5.61,2025,ordinaria
Universidad Rey Juan Carlos,Marketing (Móstoles),Grupo 1,9.728,2025,ordinaria
Universidad Rey Juan Carlos,Marketing (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Marketing (Inglés) (Vicalvaro),Grupo 1,9.458,2025,ordinaria
Universidad Rey Juan Carlos,Marketing (Inglés) (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Marketing (Vicalvaro),Grupo 1,10.624,2025,ordinaria
Universidad Rey Juan Carlos,Marketing (Vicalvaro),Grupo 2,6.80,2025,ordinaria
Universidad Rey Juan Carlos,Periodismo (Fuenlabrada),Grupo 1,7.930,2025,ordinaria
Universidad Rey Juan Carlos,Periodismo (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Periodismo (Semipresencial) (Fuenlabrada),Grupo 1,7.000,2025,ordinaria
Universidad Rey Juan Carlos,Periodismo (Semipresencial) (Fuenlabrada),Grupo 2,9.07,2025,ordinaria
Universidad Rey Juan Carlos,Periodismo (Vicalvaro),Grupo 1,7.352,2025,ordinaria
Universidad Rey Juan Carlos,Periodismo (Vicalvaro),Grupo 2,6.79,2025,ordinaria
Universidad Rey Juan Carlos,"Protocolo, Organización de Eventos y Com. Corporativa (Inglés) (Madrid)",Grupo 1,7.770,2025,ordinaria
Universidad Rey Juan Carlos,"Protocolo, Organización de Eventos y Com. Corporativa (Inglés) (Madrid)",Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,"Protocolo, Organización de Eventos y Com. Corporativa (Vicalvaro)",Grupo 1,9.625,2025,ordinaria
Universidad Rey Juan Carlos,"Protocolo, Organización de Eventos y Com. Corporativa (Vicalvaro)",Grupo 2,6.34,2025,ordinaria
Universidad Rey Juan Carlos,Publicidad y Relaciones Públicas (Fuenlabrada),Grupo 1,10.311,2025,ordinaria
Universidad Rey Juan Carlos,Publicidad y Relaciones Públicas (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Publicidad y Relaciones Públicas (Semipresencial) (Fuenlabrada),Grupo 1,8.889,2025,ordinaria
Universidad Rey Juan Carlos,Publicidad y Relaciones Públicas (Semipresencial) (Fuenlabrada),Grupo 2,8.23,2025,ordinaria
Universidad Rey Juan Carlos,Publicidad y Relaciones Públicas (Vicalvaro),Grupo 1,10.064,2025,ordinaria
Universidad Rey Juan Carlos,Publicidad y Relaciones Públicas (Vicalvaro),Grupo 2,6.76,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Internacionales (Aranjuez),Grupo 1,10.116,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Internacionales (Aranjuez),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Internacionales (Fuenlabrada),Grupo 1,10.992,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Internacionales (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Internacionales (Inglés) (Vicalvaro),Grupo 1,10.632,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Internacionales (Inglés) (Vicalvaro),Grupo 2,6.78,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Laborales y Recursos Humanos (Alcorcón),Grupo 1,7.540,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Laborales y Recursos Humanos (Alcorcón),Grupo 2,8.02,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Laborales y Recursos Humanos (Vicalvaro),Grupo 1,7.328,2025,ordinaria
Universidad Rey Juan Carlos,Relaciones Laborales y Recursos Humanos (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Trabajo Social (Alcorcón),Grupo 1,8.710,2025,ordinaria
Universidad Rey Juan Carlos,Trabajo Social (Alcorcón),Grupo 2,7.36,2025,ordinaria
Universidad Rey Juan Carlos,Turismo (Fuenlabrada),Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Turismo (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Turismo (Inglés) (Vicalvaro),Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Turismo (Inglés) (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Turismo (Vicalvaro),Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Turismo (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Turismo (Semipresencial) (Vicalvaro),Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Turismo (Semipresencial) (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Administración y Dirección de Empresas - Marketing (Vicálvaro),Grupo 1,12.014,2025,ordinaria
Universidad Rey Juan Carlos,Administración y Dirección de Empresas - Marketing (Vicálvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Bellas Artes - Diseño Integral y Gestión de la Imagen (Aranjuez),Grupo 1,11.685,2025,ordinaria
Universidad Rey Juan Carlos,Bellas Artes - Diseño Integral y Gestión de la Imagen (Aranjuez),Grupo 2,7.27,2025,ordinaria
Universidad Rey Juan Carlos,Bellas Artes (Presencial) (Aranjuez) - Turismo (Semipresencial) (Vicalvaro),Grupo 1,8.461,2025,ordinaria
Universidad Rey Juan Carlos,Bellas Artes (Presencial) (Aranjuez) - Turismo (Semipresencial) (Vicalvaro),Grupo 2,6.33,2025,ordinaria
Universidad Rey Juan Carlos,Ciencia Política y Gestión Pública - Derecho (Fuenlabrada),Grupo 1,8.903,2025,ordinaria
Universidad Rey Juan Carlos,Ciencia Política y Gestión Pública - Derecho (Fuenlabrada),Grupo 2,7.72,2025,ordinaria
Universidad Rey Juan Carlos,Ciencia Política y Gestión Pública - Derecho (Vicalvaro),Grupo 1,9.937,2025,ordinaria
Universidad Rey Juan Carlos,Ciencia Política y Gestión Pública - Derecho (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ciencia Política y Gestión Pública - Economía (Fuenlabrada),Grupo 1,8.189,2025,ordinaria
Universidad Rey Juan Carlos,Ciencia Política y Gestión Pública - Economía (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ciencia Política y Gestión Pública - Economía (Vicalvaro),Grupo 1,10.025,2025,ordinaria
Universidad Rey Juan Carlos,Ciencia Política y Gestión Pública - Economía (Vicalvaro),Grupo 2,6.87,2025,ordinaria
Universidad Rey Juan Carlos,Ciencia Política y Gestión Pública - Periodismo (Fuenlabrada),Grupo 1,8.775,2025,ordinaria
Universidad Rey Juan Carlos,Ciencia Política y Gestión Pública - Periodismo (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ciencia Política y Gestión Pública - Periodismo (Vicalvaro),Grupo 1,10.164,2025,ordinaria
Universidad Rey Juan Carlos,Ciencia Política y Gestión Pública - Periodismo (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,"Ciencia, Gestión e Ingeniería de Servicios (Semipresencial) - Marketing
(Presencial) (Vicalvaro)",Grupo 1,10.161,2025,ordinaria
Universidad Rey Juan Carlos,"Ciencia, Gestión e Ingeniería de Servicios (Semipresencial) - Marketing
(Presencial) (Vicalvaro)",Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,"Ciencia, Gestión e Ingeniería de Servicios (Semipresencial) - Turismo
(Presencial) (Vicalvaro)",Grupo 1,6.431,2025,ordinaria
Universidad Rey Juan Carlos,"Ciencia, Gestión e Ingeniería de Servicios (Semipresencial) - Turismo
(Presencial) (Vicalvaro)",Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Comunicación Audiovisual - ADE (Fuenlabrada),Grupo 1,8.339,2025,ordinaria
Universidad Rey Juan Carlos,Comunicación Audiovisual - ADE (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Contabilidad y Finanzas - Relaciones Laborales y RR.HH. (Vicalvaro),Grupo 1,9.389,2025,ordinaria
Universidad Rey Juan Carlos,Contabilidad y Finanzas - Relaciones Laborales y RR.HH. (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Criminología - Derecho (Vicalvaro),Grupo 1,12.433,2025,ordinaria
Universidad Rey Juan Carlos,Criminología - Derecho (Vicalvaro),Grupo 2,6.46,2025,ordinaria
Universidad Rey Juan Carlos,Criminología - Ingeniería Informática (Vicalvaro),Grupo 1,10.867,2025,ordinaria
Universidad Rey Juan Carlos,Criminología - Ingeniería Informática (Vicalvaro),Grupo 2,7.45,2025,ordinaria
Universidad Rey Juan Carlos,Criminología - Psicología (Alcorcón),Grupo 1,12.314,2025,ordinaria
Universidad Rey Juan Carlos,Criminología - Psicología (Alcorcón),Grupo 2,9.33,2025,ordinaria
Universidad Rey Juan Carlos,Criminología - Trabajo Social (Alcorcón),Grupo 1,10.500,2025,ordinaria
Universidad Rey Juan Carlos,Criminología - Trabajo Social (Alcorcón),Grupo 2,7.78,2025,ordinaria
Universidad Rey Juan Carlos,Derecho - Periodismo (Vicalvaro),Grupo 1,11.378,2025,ordinaria
Universidad Rey Juan Carlos,Derecho - Periodismo (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Derecho - Relaciones Internacionales (Fuenlabrada),Grupo 1,13.161,2025,ordinaria
Universidad Rey Juan Carlos,Derecho - Relaciones Internacionales (Fuenlabrada),Grupo 2,7.79,2025,ordinaria
Universidad Rey Juan Carlos,Derecho - Relaciones Internacionales (Inglés) (Vicálvaro),Grupo 1,13.061,2025,ordinaria
Universidad Rey Juan Carlos,Derecho - Relaciones Internacionales (Inglés) (Vicálvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Derecho - Relaciones Laborales y Recursos Humanos (Vicalvaro),Grupo 1,9.025,2025,ordinaria
Universidad Rey Juan Carlos,Derecho - Relaciones Laborales y Recursos Humanos (Vicalvaro),Grupo 2,7.66,2025,ordinaria
Universidad Rey Juan Carlos,Derecho (Semipresencial) - Relac. Internac. (Inglés) (Presencial) (Vicalvaro),Grupo 1,12.330,2025,ordinaria
Universidad Rey Juan Carlos,Derecho (Semipresencial) - Relac. Internac. (Inglés) (Presencial) (Vicalvaro),Grupo 2,6.38,2025,ordinaria
Universidad Rey Juan Carlos,Diseño y Desarrollo de Videojuegos - Ing. de Computadores (Móstoles),Grupo 1,11.102,2025,ordinaria
Universidad Rey Juan Carlos,Diseño y Desarrollo de Videojuegos - Ing. de Computadores (Móstoles),Grupo 2,6.70,2025,ordinaria
Universidad Rey Juan Carlos,Diseño y Gestión de Moda - Bellas Artes (Aranjuez),Grupo 1,11.503,2025,ordinaria
Universidad Rey Juan Carlos,Diseño y Gestión de Moda - Bellas Artes (Aranjuez),Grupo 2,6.24,2025,ordinaria
Universidad Rey Juan Carlos,Diseño y Gestión de Moda - Diseño Integral y Gest de la Imagen (Aranjuez),Grupo 1,10.690,2025,ordinaria
Universidad Rey Juan Carlos,Diseño y Gestión de Moda - Diseño Integral y Gest de la Imagen (Aranjuez),Grupo 2,8.31,2025,ordinaria
Universidad Rey Juan Carlos,Economía - Derecho (Fuenlabrada),Grupo 1,10.475,2025,ordinaria
Universidad Rey Juan Carlos,Economía - Derecho (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Economía - Derecho (Móstoles),Grupo 1,11.078,2025,ordinaria
Universidad Rey Juan Carlos,Economía - Derecho (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Economía - Derecho (Vicalvaro),Grupo 1,11.728,2025,ordinaria
Universidad Rey Juan Carlos,Economía - Derecho (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Economía - Historia (Fuenlabrada),Grupo 1,6.689,2025,ordinaria
Universidad Rey Juan Carlos,Economía - Historia (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Economía - Matemáticas (Móstoles),Grupo 1,12.489,2025,ordinaria
Universidad Rey Juan Carlos,Economía - Matemáticas (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Economía - Periodismo (Vicalvaro),Grupo 1,10.403,2025,ordinaria
Universidad Rey Juan Carlos,Economía - Periodismo (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Economía Financiera y Actuarial - ADE (Móstoles),Grupo 1,11.153,2025,ordinaria
Universidad Rey Juan Carlos,Economía Financiera y Actuarial - ADE (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Economía Financiera y Actuarial - ADE (Vicalvaro),Grupo 1,11.287,2025,ordinaria
Universidad Rey Juan Carlos,Economía Financiera y Actuarial - ADE (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Economía Financiera y Actuarial - Economía (Móstoles),Grupo 1,10.036,2025,ordinaria
Universidad Rey Juan Carlos,Economía Financiera y Actuarial - Economía (Móstoles),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Economía Financiera y Actuarial - Economía (Vicalvaro),Grupo 1,10.378,2025,ordinaria
Universidad Rey Juan Carlos,Economía Financiera y Actuarial - Economía (Vicalvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Educación Infantil - Educación Primaria (Fuenlabrada),Grupo 1,11.961,2025,ordinaria
Universidad Rey Juan Carlos,Educación Infantil - Educación Primaria (Fuenlabrada),Grupo 2,8.71,2025,ordinaria
Universidad Rey Juan Carlos,Filosofía - Ciencia Política y Gestión Pública (Fuenlabrada),Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Filosofía - Ciencia Política y Gestión Pública (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Filosofía - Economía (Fuenlabrada),Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Filosofía - Economía (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Fundamentos de la Arquitectura - Paisajismo (Fuenlabrada),Grupo 1,10.185,2025,ordinaria
Universidad Rey Juan Carlos,Fundamentos de la Arquitectura - Paisajismo (Fuenlabrada),Grupo 2,8.61,2025,ordinaria
Universidad Rey Juan Carlos,Historia - Turismo (Fuenlabrada),Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Historia - Turismo (Fuenlabrada),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Historia (Presencial) (Fuenlabrada) - Turismo (Semipresencial) (Vicálvaro),Grupo 1,5.000,2025,ordinaria
Universidad Rey Juan Carlos,Historia (Presencial) (Fuenlabrada) - Turismo (Semipresencial) (Vicálvaro),Grupo 2,5.00,2025,ordinaria
Universidad Rey Juan Carlos,Ingeniería Ambiental - Ingeniería en Organización Industrial (Móstoles),Grupo 1,9.903,2025,ordinaria
